,Click-ABR,6kHz-ABR,12kHz-ABR,18kHz-ABR,24kHz-ABR,30kHz-ABR,RA-S,PPI1,PPI2,PPI3,PPI4,PPI-G,TFI,RER,Na,K,Cl ,BUN,Cr,TP,Alb,T Bil,Ca,P ,AST,ALT,AP,TC,HDL-C,TG   ,Glu,Tail-p,Tail-l,Tail-t,Tail-m,Coat - color-c,Coat-c-c,Coat-c-h,Coat-cp-b,Coat-cp-h,Coat-cp-a,Coat-hd-b,Coat-hd-h,Coat-hd-a,Coat-ht-b,Coat-ht-h,Coat-ht-a,FL-pos,FL-sh,FL-s,HL-pos,HL-sh,HL-s,Vib-pre,Vib-app,Head-s,Head-mor,Ears,Snout-s,Acti.,Tremor,Loco acti.,Gait,SR,U-bhvior,Tr curl,L-Gsp,FP-s,HP-s,FP-sh,HP-sh,FLD-n,HLD-n,FLD-s,HLD-s,FLD-sh,HLD-sh,FLN-n,HLN-n,FLN-l,HLN-l,FLN-sh,HLN-sh,SC-wb,SC-snt,SC-ear,SC-fp,SC-bp,SC-tail,ST-wb,ST-snt,ST-ear,ST-fp,ST-bp,ST-tail,Tee-pre,UTee-app,Ltee-app,Geni-p,Geni-s,Geni-mor,Mou-mor,Ulip-mor,Llip-mor,Cont. r,Voca.,Aggre.,Head-b,Fat mass,Lean mass,BMD,BMC ,Body-l,BMC/BW,Lean/BW,Fat/BW,Bone A,BW ,HR,CV,RR,PQ,PR,QRS,ST,QTc,HRV,QTc Dis.,Rmssd,Eye,BE,Eye bleed,Eye-mor,EL-clo,NEO,Cornea,C-opac.,C-Vasc.,Iris,Pupil-pos,Pupil-sh,Pupil-dil,PLR,Iris PC,Lens,Lens-Opac.,FBCL,Syn.,Optic Disc,RBV,RBVS,RBVP,POHVS,RC,FHGSMM,FAHGSMM,WBCC,RBCC,Hb,HCT,MCV,MCH,MCHC,PLT Ct,MPLTV,RDW,NEU-DIFF,NCC,L-DIFF,LCC,M-DIFF,MCC,Eosi-DIFF,ECC,Baso-DIFF,Heart Weight,FBG,IRGC,AUC,WART,WAAS,PDT,PRT,PPT,PAS,CDT,CRT,CPT,CAS,LTCE,NOCE,TDT,TNOR,PCT,SSH,ZGB,Maxilla,MDB,Teeth,Scap.,Clav.,NOR-R,NOR-L,SOR,FOR,Pelvis,NOCV,NOTV,NOLV,NOPV,SOV,FOV,POV,Humerus,Radius,Ulna,Femur,Tibia,Fibula,Joints,NOD,Synd.,Brach,DI,TL,BCC
CPD769,0.554646423,0.951118374,0.126191951,1,0.894579091,0.85785883,0.321181894,0.550818929,0.762466534,0.961971391,0.299285372,0.936659068,0.555952381,0.38514454,0.791219683,0.315919129,0.434458276,0.003508061,0.931603042,0.015245615,0.111955527,0.72807049,0.050428601,0.982410555,0.806534795,0.457926874,0.360672487,0.626617824,0.242002106,0.630454425,0.312943157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466546991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951362947,0.100408501,0.6260867,1,0.441942362,0.541140264,0.353582774,0.797612723,0.760687928,0.104192852,0.762920682,0.986878171,0.662369358,0.990257293,0.805011739,0.147611739,0.671325802,0.929188442,0.94099952,0.934456993,0.869325942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02124652,0.098627396,0.216095915,0.710192647,0.622710222,0.233144742,0.797195714,0.441679009,0.894831672,0.820326344,0.142544829,0.223615307,0.696084751,NA,0.933947475,NA,0.448633487,NA,0.721197482,NA,NA,0.386026722,0.927134354,0.917763979,0.076772074,0.004430878,0.865480897,0.461923136,0.962638738,0.73180116,0.667470561,0.507666215,0.842843153,0.742710624,0.667470561,0.704752624,0.498343597,0.433200317,0.928217729,0.399011198,0.667470561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263197608
CPD770,0.133974596,0.532687972,0.781945573,0.547161612,0.199621673,0.483258208,0.762466534,0.941717496,0.961971391,0.192459948,0.559433077,0.360934072,0.963492063,0.80707411,0.415848948,0.573464941,0.289452773,0.779160265,0.946778134,0.314334977,0.263630362,0.200295694,0.979913361,0.566813538,0.197072158,0.036816006,0.168407907,0.892284122,0.330858523,0.367829058,0.924770006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.842334456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558764366,0.173399138,0.285671413,0.862851182,0.757741607,0.603312003,0.90611224,0.413388959,0.650313647,0.162942883,0.56953097,0.817790212,0.396531218,0.800561391,0.466618171,0.082982385,0.098311416,0.26997011,0.798640453,0.152402405,0.805011739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089306819,0.025452818,0.51600637,0.596139962,0.982871524,0.568520209,0.378709979,0.185773411,0.394053827,0.882528278,0.319091234,0.223615307,0.891846567,NA,0.225656214,NA,0.521808776,NA,0.212670552,NA,NA,0.588558896,0.972331167,0.054413965,0.136967403,0.397628203,0.893922039,0.688687248,0.316546016,0.065282029,0.051266319,0.205987223,0.357626944,0.051266319,0.051266319,0.001858742,0.968383551,0.70653332,0.803528255,0.965870646,0.051266319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752440777
CPD771,0.309958736,0.575766727,0.853886323,0.766260066,0.689052226,0.928723265,0.836246629,0.371305188,0.464262599,0.08925649,0.04737678,0.093259213,0.782539683,0.791319927,0.577818777,0.651606714,0.238396652,0.947302546,0.399795874,0.855040017,0.048462432,0.662844064,0.892324429,0.827845775,0.60787267,0.467741083,0.969873677,0.511996308,0.484202379,0.2528342,0.455976793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504846105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.716862399,0.462826302,0.812824676,0.638431995,0.633939564,0.869325942,0.772516479,0.848352948,0.650313647,0.325035868,0.278989795,0.064653188,0.237361271,0.154009482,0.094331464,0.108919817,0.163513985,0.711141783,0.070213565,0.773283851,0.016295574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.662204265,0.070135581,0.011216285,0.710192647,0.160203145,0.249939001,0.883735603,0.093638707,0.176658702,0.08347005,0.971109286,0.481272049,0.992769769,NA,0.81471802,NA,0.115737658,NA,0.936510372,NA,NA,0.453831235,0.402240563,0.926397263,0.832785456,0.908400715,0.720942205,0.985626092,0.985626092,0.047461815,0.061813793,0.444249162,0.195285585,0.076583314,0.061813793,0.02124652,0.470895652,0.78267391,0.72636525,0.675741414,0.061813793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438920885
CPD772,0.846052524,0.758239181,0.392336778,0.766260066,0.49906138,0.370007988,0.992391679,0.484202379,0.496371849,0.488241914,0.464262599,0.452508096,0.497619048,0.97404985,0.446116721,0.322303508,0.800892185,0.0026793,0.662617486,0.383166715,0.793195431,0.826375156,0.649443503,0.080180563,0.671918492,0.665510343,0.273563731,0.622115172,0.179070538,0.106074594,0.9422914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657756885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854739731,0.159723054,0.446252355,0.089076103,0.18899611,0.980318291,0.331973713,0.650664781,0.062002017,0.869665998,0.082148511,0.805011739,0.079856082,0.389274073,0.436393177,0.993504781,0.918977087,0.672888451,0.843479962,0.830613988,0.82419663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158557804,0.882528278,0.598646237,0.077184736,0.897479739,0.011753982,0.616310155,0.045205146,0.058556744,0.882528278,0.799678769,0.467670927,0.553621558,NA,0.956895741,NA,0.200587855,NA,0.56216144,NA,NA,0.893202174,0.519646569,0.336202776,0.87529514,0.337573524,0.570275826,0.373307536,0.177484738,0.059581433,0.040514652,0.951154837,0.04933557,0.028402344,0.040514652,0.439887801,0.575230486,0.147731594,0.410009824,0.053613883,0.040514652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996250198
CPD773,0.133974596,0.878086599,0.211743353,1,0.333601087,0.150568177,0.125131939,0.866179629,0.421948723,0.831278236,0.941717496,0.714342079,0.266666667,0.890010799,0.47948938,0.260503774,0.977386092,0.090162524,0.821360615,0.233291961,0.124326833,0.730831145,0.08358283,0.071834183,0.559433077,0.524608745,0.102952923,0.979905801,0.936659068,0.350735334,0.007842207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141356655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406226297,0.435276661,0.077388184,0.785935689,0.691826429,0.379221855,0.533990019,0.138198463,0.235396717,0.409380383,0.011474105,0.82419663,0.030866078,0.331458108,0.426557175,0.928637997,0.03547452,0.017567075,0.805011739,0.461506942,0.668291745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134923212,0.059581433,0.382723243,0.121424367,0.579848189,0.55873188,0.465585158,0.044287925,0.522334609,0.699383392,0.655008489,0.979981858,0.603931204,NA,0.453040665,NA,0.369350628,NA,0.800051566,NA,NA,0.541985293,0.346176495,0.507459964,0.66014258,0.526599446,0.945416307,0.888222456,0.720942205,0.80911857,0.742710624,0.825943281,0.956895741,0.545792759,0.742710624,0.349934237,0.531341182,0.701186229,0.91105049,0.621394855,0.742710624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977503785
CPD775,0.554646423,0.758239181,0.532687972,0.030019745,0.49906138,0.71899453,0.079214046,0.60787267,0.757611736,0.504568984,0.982248374,0.896294086,0.2,0.864335922,0.45580449,0.864946188,0.178846358,0.982423793,0.324387987,0.582186767,0.864642756,0.329699741,0.499848067,0.303192177,0.367829058,0.638057242,0.537200292,0.947282735,0.231480344,0.104589585,0.250946304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110375685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569934237,0.442704114,0.728310659,0.31008791,0.113884583,0.967202666,0.957842017,0.861135119,0.508539186,0.376712209,0.650325155,0.638431995,0.701480429,0.778547949,0.869325942,0.178607293,0.285025675,0.608610357,0.632523225,0.62077132,0.232004708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484521134,0.775722693,0.581194555,0.649650046,0.771662322,0.012915072,0.613774046,0.45709499,0.148494956,0.517073632,0.600491619,0.604264377,0.151600445,NA,0.475415376,NA,0.842843153,NA,0.575088125,NA,NA,0.426060729,0.352923106,0.654745252,0.790705837,0.822181513,0.453040665,0.222772497,0.90533633,0.060689726,0.043019521,0.237438931,0.265409286,0.052253412,0.043019521,0.820326344,0.848491916,0.653692221,0.397559208,0.766972942,0.043019521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059908115
CPD777,0.309958736,0.878086599,0.597737299,0.766260066,0.689052226,0.65178696,0.723888577,0.218762099,0.786869017,0.752765903,0.801607069,0.500462063,0.088095238,0.258940571,0.957314327,0.369117318,0.766902138,0.112976414,0.992391679,0.001915089,0.361090569,0.772604216,0.365836064,6.61E-05,0.956905273,0.340439873,0.707460194,0.617625405,0.064753553,0.399795874,0.867475287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523500161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501759435,0.59541079,0.812824676,0.849927795,0.211143107,0.875808883,0.445194377,0.750731219,0.869325942,0.298241628,0.488154005,0.090803053,0.50684305,0.509284789,0.530166211,0.6892115,0.899615523,0.375379171,0.101691678,0.282457456,0.252844061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507666215,0.781263486,0.479083959,0.125295325,0.832689179,0.354695272,0.155996548,0.111487506,0.226794913,0.521808776,0.353243255,0.776777452,0.088874294,NA,0.086351438,NA,0.560424035,NA,0.194552242,NA,NA,0.103344921,0.660302184,0.016517978,0.450620918,0.746217807,0.087819814,0.720942205,0.871157228,0.466398198,0.590207393,0.73180116,0.338580783,0.550650104,0.590207393,0.555527252,0.560424035,0.153314024,0.203275371,0.227649765,0.590207393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244369562
CPD778,0.309958736,0.926719119,0.172156171,1,0.49906138,0.503323594,0.100227041,0.630454425,0.690661533,0.213809039,0.135544792,0.324387987,0.713095238,0.323550962,0.155900955,0.336946994,0.155735809,0.014454602,0.603397299,0.984928714,0.827525199,0.470471421,0.892324429,0.507714529,0.772202344,0.017081366,0.390484208,0.528633615,0.418210464,0.340709889,0.256485205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009343739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401488612,0.382840079,0.30756133,0.282457456,0.616053061,0.14250726,0.653624736,0.285284066,0.710921783,0.336138957,0.772286982,0.492606882,0.575355512,0.896340208,0.704776371,0.722709214,0.166232669,0.035645834,0.466618171,0.290188208,0.426557175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431234389,0.882528278,0.97439988,0.911971,0.391152918,0.57838229,0.447890241,0.168305937,0.106121798,0.338580783,0.504609189,0.228021674,0.315390822,NA,0.933947475,NA,0.848491916,NA,0.696615083,NA,NA,0.190273611,0.202446621,0.462103583,0.066557361,0.004430878,0.010134088,0.106930555,0.531341182,0.033680647,0.067675597,0.042171463,0.002380819,0.100248454,0.067675597,0.349934237,0.646499751,0.132855189,0.011852556,0.106788899,0.067675597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248478291
CPD779,0.133974596,0.951118374,0.064534171,0.766260066,0.894579091,0.370007988,0.992391679,0.767330127,0.616864796,0.639580201,0.866179629,0.977177636,0.497619048,0.944886779,0.877356066,0.667699132,0.479321468,0.005731329,0.525350731,0.280697127,0.374999275,0.994170374,0.987445112,0.560340412,0.73347559,0.997488931,0.196229703,0.44419212,0.657985138,0.02506256,0.216812007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32117643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550450551,0.111372436,0.379024221,0.614928783,0.664179877,1,0.088478042,0.624253065,0.24227806,0.070521223,0.07968366,0.993438879,0.05250926,0.197928169,0.290188208,0.563929969,0.467693663,0.732292084,0.960647748,0.426557175,0.674324674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.770192565,0.69402819,0.549373514,0.307019561,0.03876714,0.469666766,0.192836733,0.364862737,0.114167505,0.141100643,0.12787222,0.622089081,0.764581607,NA,0.720942205,NA,0.28182634,NA,0.818260155,NA,NA,0.526814273,0.228643474,0.93071685,0.01451842,0.052392969,0.985626092,0.338580783,0.410009824,0.968383551,0.565340284,0.73180116,0.401685536,0.575230486,0.565340284,0.550650104,0.134923212,0.500476076,0.636110837,0.764240633,0.565340284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.538575369
CPD780,0.554646423,0.665204587,0.159930527,0.094132767,0.49906138,0.696393832,0.714342079,0.029207266,0.091910318,0.281279419,0.311680533,0.13200668,0.906349206,0.902888968,0.094154274,0.008428493,0.15977507,0.577963192,0.704837389,0.151931585,0.347482278,0.427796466,0.769486372,0.154737159,0.709584427,0.584518671,0.081052938,0.507876392,0.066834982,0.781971963,0.357253448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156916198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951362947,0.120956463,0.173386733,0.031368213,0.281467858,0.895302775,0.260769958,0.964323602,0.068790704,0.50432613,0.514634091,0.426557175,0.55024211,0.539027092,0.81139512,0.228565747,0.163513985,0.415871522,0.456424978,0.94099952,0.4025014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026601786,0.361510275,0.445703098,0.061924568,0.463985718,0.03653973,0.490479273,0.000432966,0.011823533,0.555527252,0.203026076,0.081784897,0.03810697,NA,0.781263486,NA,0.600284279,NA,1,NA,NA,0.702704573,0.653405671,0.514616649,0.676052114,0.986888269,0.192670706,0.753668672,0.865480897,0.141100643,0.316546016,0.968383551,0.435549509,0.278492642,0.316546016,0.475415376,0.27190069,0.076726735,0.298872103,0.011063519,0.316546016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69221799
CPD782,0.133974596,0.303636614,0.172156171,0.547161612,0.199621673,0.255410932,0.568108078,0.936659068,0.728677101,0.521161763,0.504568984,0.856179824,0.555952381,0.993511494,0.058185848,0.534936713,0.518046386,0.528790524,0.956905273,0.256299441,0.964762512,0.725313038,0.046199037,0.036314159,0.480179921,0.216812007,0.743055582,0.774236469,0.846201667,0.476174627,0.162156039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189205078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248133157,0.032177729,0.492485267,0.92791859,0.18899611,0.302029907,0.606881896,0.44022106,0.72326495,0.013361436,0.683177598,0.875808883,0.64458764,0.909243469,0.81139512,0.21369522,0.008309533,0.015031728,0.817790212,0.72326495,0.843479962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032293715,0.095443761,0.426269815,0.926128738,0.562573499,0.626190625,0.786171228,0.664004185,0.285333747,0.42267407,0.009194381,0.703355694,0.529184737,NA,0.672752226,NA,0.205987223,NA,0.324025279,NA,NA,0.63660987,0.281425179,0.789794336,0.845498066,0.512163908,0.865480897,0.393456867,0.848491916,0.770192565,0.786814693,0.338580783,0.517073632,0.933947475,0.786814693,0.295412658,0.90533633,0.897479739,0.357626944,0.209073144,0.786814693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.973755542
CPD785,0.133974596,0.490848955,0.878086599,0.547161612,0.199621673,0.162074666,0.5295558,0.936659068,0.266812583,0.468215881,0.381847637,0.590055532,0.782539683,0.46028617,0.07664132,0.291147787,0.130312435,0.406803487,0.621381283,0.088019791,0.282532157,0.087271368,0.012596151,0.184407027,0.14097956,0.053561172,0.629003928,0.624364895,0.437084141,0.334122926,0.705106903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800523268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954602143,0.150599895,0.283729847,0.199854666,0.518767951,0.901814419,0.909336909,0.392103653,0.326595445,0.339888633,0.517318586,0.704776371,0.533775959,0.609390528,1,0.092567301,0.112208118,0.186751044,0.668291745,0.603312003,0.875808883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061813793,0.020287441,0.728973715,0.479083959,0.359207023,0.496996001,0.150365994,0.863512888,0.421180336,0.1654807,0.036529536,0.356387084,0.764581607,NA,0.928217729,NA,0.646499751,NA,0.201673425,NA,NA,0.181716545,0.962275715,0.258806699,0.315884656,0.456391247,0.922491465,0.922491465,0.265409286,0.595236731,0.305866373,0.991375375,0.479957246,0.195285585,0.305866373,0.439887801,0.28182634,0.579848189,0.876839779,0.534955748,0.305866373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339665507
CPD786,0.309958736,0.951118374,0.211743353,0.547161612,0.333601087,0.65178696,0.550818929,0.496371849,0.671918492,0.616864796,0.421948723,0.956905273,0.782539683,0.729123916,0.733414097,0.446116721,0.209033131,0.01245044,0.500462063,0.022939362,0.136724806,0.581969272,0.406803487,0.348415597,0.972107765,0.681718771,0.560638537,0.957314327,0.676586851,0.094622879,0.624496211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220579992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523142678,0.180524539,0.535434497,0.574681698,0.459926694,0.862851182,0.080028509,0.373698836,0.393095592,0.218947688,0.683177598,0.626636234,0.483168989,0.265791624,0.397782907,0.400990372,0.822809089,0.970155683,0.563399998,0.54666661,0.760687928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143204045,0.175036953,0.345558593,0.485905332,0.988580573,0.945937003,0.816576151,0.347404723,0.717746046,0.81471802,0.166691114,0.832396528,0.723248149,NA,0.945416307,NA,0.667470561,NA,0.92161068,NA,NA,0.115503491,0.653405671,0.943686044,0.023412621,0.025771274,0.81471802,0.91105049,0.848491916,0.899626755,0.79237606,0.854147973,0.570275826,0.737249698,0.79237606,0.742710624,0.217079119,0.717266855,0.781263486,0.982931775,0.79237606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032118589
